chromosome,gene_name,gene_type,position_start,position_end,gene_source,strand
chr18,ALPK2,protein_coding,56148479,56296323,HAVANA,-
chr18,RP11-1151B14.5,lncRNA,56178830,56179542,HAVANA,-
chr18,RP11-1151B14.4,lncRNA,56202647,56205784,HAVANA,+
chr18,RP11-126O1.2,lncRNA,56224302,56233909,HAVANA,+
chr18,NOVEL,snoRNA,56267863,56267930,ENSEMBL,+
chr18,RPL9P31,processed_pseudogene,56298491,56299352,HAVANA,+
chr18,RP11-126O1.6,lncRNA,56327090,56327756,HAVANA,+
chr18,MALT1-AS1,lncRNA,56337241,56339109,HAVANA,-
chr18,MALT1,protein_coding,56338697,56421709,HAVANA,+
chr18,RP11-126O1.4,lncRNA,56339845,56419962,HAVANA,-
chr18,MRPL37P1,processed_pseudogene,56357588,56359385,HAVANA,+
chr18,RP11-108P20.3,lncRNA,56419411,56421130,HAVANA,-
chr18,RP11-108P20.2,lncRNA,56422091,56425074,HAVANA,-
chr18,KNOWN,misc_RNA,56470253,56470561,ENSEMBL,+
chr18,KNOWN,snRNA,56472500,56472606,ENSEMBL,+
chr18,LINC01926,lncRNA,56475700,56501596,HAVANA,+
chr18,NOVEL,snoRNA,56486115,56486248,ENSEMBL,-
chr18,ZNF532,protein_coding,56529832,56653712,HAVANA,+
chr18,KNOWN,snRNA,56593429,56593528,ENSEMBL,-
chr18,OACYLP,transcribed_unitary_pseudogene,56663966,56736570,HAVANA,+
chr18,RP11-685A21.1,lncRNA,56749143,56753152,HAVANA,+
chr18,SEC11C,protein_coding,56807098,56826064,HAVANA,+
chr18,GRP,protein_coding,56887390,56898006,HAVANA,+
chr18,RAX,protein_coding,56934267,56941318,HAVANA,-
chr18,CPLX4,protein_coding,56942388,56985881,HAVANA,-
chr18,LMAN1,protein_coding,56995055,57026497,HAVANA,-
chr18,RP11-27G24.1,lncRNA,57027932,57053981,HAVANA,+
chr18,CCBE1,protein_coding,57098171,57364894,HAVANA,-
chr18,RP11-27G24.3,lncRNA,57126304,57132914,HAVANA,+
chr18,RP11-760L24.1,lncRNA,57230941,57235847,HAVANA,+
chr18,RP11-2N1.1,lncRNA,57353052,57355632,HAVANA,+
chr18,RP11-2N1.2,lncRNA,57363691,57365343,HAVANA,+
chr18,RP11-2N1.3,lncRNA,57367755,57368178,HAVANA,+
chr18,NOVEL,miRNA,57416909,57416989,ENSEMBL,+
chr18,RPS26P54,processed_pseudogene,57428790,57429137,HAVANA,+
chr18,GLUD1P4,processed_pseudogene,57445804,57446221,HAVANA,+
chr18,RP11-824M15.3,transcribed_processed_pseudogene,57488272,57492493,HAVANA,+
chr18,PMAIP1,protein_coding,57567228,57571537,HAVANA,+
chr18,RP11-866E20.1,processed_pseudogene,57596458,57597562,HAVANA,+
chr18,NFE2L3P1,processed_pseudogene,57636670,57638628,HAVANA,+
chr18,KNOWN,misc_RNA,57640146,57640437,ENSEMBL,+
chr18,ENTR1P1,processed_pseudogene,57677226,57678375,HAVANA,-
chr18,RP11-866E20.3,lncRNA,57677513,57681490,HAVANA,+
chr18,SINHCAFP2,processed_pseudogene,57684010,57684673,HAVANA,-
chr18,KNOWN,snRNA,57685857,57685963,ENSEMBL,+
chr18,RP11-795H16.3,lncRNA,57792265,57828428,HAVANA,+
chr18,RPS3AP49,processed_pseudogene,57816808,57817597,HAVANA,+
chr18,KNOWN,snRNA,57830800,57830940,ENSEMBL,+
chr18,RP11-795H16.2,processed_pseudogene,57863788,57865405,HAVANA,+
chr18,RP11-396N11.1,lncRNA,57961369,57968550,HAVANA,+
chr18,RP11-325K19.7,lncRNA,57996423,58207438,HAVANA,+
chr18,MC4R,protein_coding,58038295,58040008,HAVANA,-
chr18,RP11-325K19.3,processed_pseudogene,58163101,58163569,HAVANA,-
chr18,MRPS5P4,processed_pseudogene,58187074,58187398,HAVANA,+
chr18,RP11-325K19.6,processed_pseudogene,58192849,58193389,HAVANA,-
chr18,NOVEL,miRNA,58222376,58222457,ENSEMBL,+
chr18,RP11-325K19.2,transcribed_unprocessed_pseudogene,58279006,58321856,HAVANA,+
chr18,RP11-325K19.1,lncRNA,58296196,58569959,HAVANA,-
chr18,CTBP2P3,processed_pseudogene,58330348,58331602,HAVANA,+
chr18,HMGN1P31,processed_pseudogene,58461846,58462149,HAVANA,-
chr18,CDH20,protein_coding,59000663,59223012,HAVANA,+
chr18,KNOWN,snRNA,59058828,59058936,ENSEMBL,+
chr18,RPL30P14,processed_pseudogene,59072091,59072438,HAVANA,-
chr18,RP11-879F14.3,lncRNA,59238575,59246689,HAVANA,-
chr18,RP11-879F14.2,lncRNA,59252979,59274239,HAVANA,-
chr18,RP11-879F14.1,lncRNA,59259608,59416065,HAVANA,-
chr18,RP11-1096D5.2,lncRNA,59348886,59349928,HAVANA,+
chr18,LINC01544,lncRNA,59415315,59425697,HAVANA,+
chr18,RNF152,protein_coding,59475300,59561480,HAVANA,-
chr18,PIGN,protein_coding,59572488,59854351,HAVANA,-
chr18,RPIAP1,processed_pseudogene,59624506,59625247,HAVANA,-
chr18,RELCH,protein_coding,59854488,59977482,HAVANA,+
chr18,RP11-173A16.2,lncRNA,59913043,59914645,HAVANA,+
chr18,RP11-173A16.1,lncRNA,59967269,59968231,HAVANA,-
chr18,TNFRSF11A,protein_coding,59992520,60058521,HAVANA,+
chr18,NOVEL,misc_RNA,59998045,59998146,ENSEMBL,+
chr18,RP11-640A1.3,lncRNA,60040127,60045363,HAVANA,-
chr18,RPL17P44,processed_pseudogene,60082911,60083460,HAVANA,+
chr18,RP11-640A1.4,processed_pseudogene,60085551,60085809,HAVANA,+
chr18,ACTBP9,processed_pseudogene,60109261,60110359,HAVANA,+
chr18,ZCCHC2,protein_coding,60190258,60254942,HAVANA,+
chr18,RP11-120K19.4,lncRNA,60193152,60193558,HAVANA,-
chr18,RP11-120K19.3,TEC,60218436,60219738,HAVANA,+
chr18,KNOWN,misc_RNA,60317543,60317834,ENSEMBL,-
chr18,PHLPP1,protein_coding,60382774,60647666,HAVANA,+
chr18,KNOWN,snRNA,60398459,60398565,ENSEMBL,-
chr18,BCL2,protein_coding,60790579,60987361,HAVANA,-
chr18,RP11-299P2.1,lncRNA,60818347,60818553,HAVANA,-
chr18,NOVEL,snoRNA,60861822,60861898,ENSEMBL,-
chr18,RP11-299P2.2,lncRNA,60874855,60875401,HAVANA,+
chr18,KDSR,protein_coding,60994959,61034461,HAVANA,-
chr18,KDSR-DT,lncRNA,61034561,61048862,HAVANA,+
chr18,VPS4B,protein_coding,61056423,61089716,HAVANA,-
chr18,RP11-635N19.2,processed_pseudogene,61082550,61083702,HAVANA,-
chr18,SERPINB5,protein_coding,61144191,61172318,HAVANA,+
chr18,RP11-635N19.3,lncRNA,61152834,61153251,HAVANA,+
chr18,ATP5MC1P6,processed_pseudogene,61164222,61164633,HAVANA,+
chr18,SERPINB12,protein_coding,61209602,61236562,HAVANA,+
chr18,SERPINB13,protein_coding,61254223,61271873,HAVANA,+
chr18,SERPINB4,protein_coding,61304493,61311490,HAVANA,-
chr18,SERPINB11,protein_coding,61314813,61393666,HAVANA,+
chr18,SERPINB3,protein_coding,61322431,61329127,HAVANA,-
chr18,SERPINB7,protein_coding,61420169,61472610,HAVANA,+
chr18,SERPINB2,protein_coding,61538926,61571122,HAVANA,+
chr18,SERPINB10,protein_coding,61564408,61603345,HAVANA,+
chr18,HMSD,protein_coding,61616535,61649008,HAVANA,+
chr18,RP11-793J2.1,lncRNA,61633640,61637415,HAVANA,-
chr18,SERPINB8,protein_coding,61637263,61687013,HAVANA,+
chr18,LINC01924,lncRNA,61708789,62090836,HAVANA,+
chr18,RPL12P39,transcribed_processed_pseudogene,61739392,61739887,HAVANA,+
chr18,LINC00305,lncRNA,61747223,61816322,HAVANA,-
chr18,LINC01538,lncRNA,61848549,61927290,HAVANA,-
chr18,KNOWN,snRNA,62216690,62216742,ENSEMBL,-
chr18,RP11-762J3.1,processed_pseudogene,62345031,62345228,HAVANA,-
chr18,RP11-10E14.1,lncRNA,62539500,62660064,HAVANA,-
chr18,AC007948.1,lncRNA,62773109,62792946,HAVANA,-
chr18,AC007631.1,lncRNA,62853395,62854254,HAVANA,+
chr18,LINC01916,lncRNA,63091194,63115403,HAVANA,+
chr18,RP11-775G23.1,lncRNA,63273315,63319289,HAVANA,+
chr18,CDH7,protein_coding,63417488,63557573,HAVANA,+
chr18,RP11-389J22.1,lncRNA,63532498,63533633,HAVANA,+
chr18,RP11-389J22.3,lncRNA,63585018,63588178,HAVANA,-
chr18,PRPF19P1,processed_pseudogene,63735986,63736883,HAVANA,-
chr18,CDH19,protein_coding,64168320,64271375,HAVANA,-
chr18,NOVEL,miRNA,64320646,64320738,ENSEMBL,-
chr18,KNOWN,snRNA,64613353,64613459,ENSEMBL,+
chr18,NOVEL,miRNA,64710604,64710681,ENSEMBL,+
chr18,KNOWN,miRNA,64748821,64748923,ENSEMBL,+
chr18,RPL31P9,processed_pseudogene,64804848,64804988,HAVANA,-
chr18,NOVEL,miRNA,64963519,64963619,ENSEMBL,+
chr18,RP11-563H6.1,processed_pseudogene,65042370,65042542,HAVANA,+
chr18,CTD-2541J13.1,lncRNA,65149028,65152203,HAVANA,-
chr18,DSEL,protein_coding,65173824,65183957,HAVANA,-
chr18,CTD-2541J13.2,lncRNA,65173826,65181267,HAVANA,+
chr18,DSEL-AS1,lncRNA,65183783,65566856,HAVANA,+
chr18,RP11-29O13.1,processed_pseudogene,65269929,65270259,HAVANA,-
chr18,RP11-28O3.2,lncRNA,65339458,65434288,HAVANA,-
chr18,FAM32DP,processed_pseudogene,65375166,65375483,HAVANA,-
chr18,RP11-638L3.4,processed_pseudogene,65455505,65458272,HAVANA,-
chr18,LINC01903,lncRNA,65475742,65482059,HAVANA,-
chr18,RP11-638L3.2,processed_pseudogene,65497908,65499204,HAVANA,-
chr18,RP11-659F24.1,lncRNA,65608186,65623663,HAVANA,+
chr18,RP11-526H11.1,lncRNA,65769324,65782115,HAVANA,+
chr18,RP11-421N8.3,lncRNA,65904337,66162370,HAVANA,-
chr18,LINC01912,lncRNA,65925317,65932064,HAVANA,-
chr18,RP11-421N8.1,processed_pseudogene,65945039,65945480,HAVANA,-
chr18,RP11-128D14.1,lncRNA,66094267,66104155,HAVANA,+
chr18,AKR1B10P2,processed_pseudogene,66123188,66124114,HAVANA,+
chr18,MTL3P,processed_pseudogene,66195207,66195360,HAVANA,+
chr18,TMX3,protein_coding,66340925,66382345,HAVANA,-
chr18,CCDC102B,protein_coding,66382446,66722426,HAVANA,+
chr18,RP11-734B5.2,lncRNA,66388319,66388797,HAVANA,+
chr18,RP11-106E15.1,lncRNA,66420416,66421820,HAVANA,-
chr18,KNOWN,snRNA,66526171,66526277,ENSEMBL,+
chr18,SDHCP1,processed_pseudogene,66533754,66534265,HAVANA,+
chr18,RP11-861L17.3,lncRNA,66567018,66569492,HAVANA,-
chr18,RP11-861L17.4,lncRNA,66575285,66575836,HAVANA,+
chr18,RP11-861L17.2,processed_pseudogene,66659955,66660612,HAVANA,-
chr18,RP11-674P19.2,lncRNA,66879514,66881587,HAVANA,+
chr18,RP11-674P19.3,lncRNA,66907685,66918017,HAVANA,-
chr18,RP11-17E3.1,lncRNA,67065962,67066485,HAVANA,-
chr18,DOK6,protein_coding,67068124,67516323,HAVANA,+
chr18,RP11-465I4.3,transcribed_processed_pseudogene,67136753,67138972,HAVANA,+
chr18,RP11-465I4.2,lncRNA,67150863,67285930,HAVANA,-
chr18,RP11-543H23.1,TEC,67327073,67330649,HAVANA,+
chr18,RP11-543H23.2,lncRNA,67372214,67392211,HAVANA,-
chr18,CD226,protein_coding,67498394,67629039,HAVANA,-
chr18,RTTN,protein_coding,67670267,67872962,HAVANA,-
chr18,RP11-704G7.1,lncRNA,67873010,67876017,HAVANA,+
chr18,SOCS6,protein_coding,67956281,67997435,HAVANA,+
chr18,LINC01909,lncRNA,68002675,68019695,HAVANA,+
chr18,LIVAR,lncRNA,68003165,68004546,HAVANA,-
chr18,NOVEL,miRNA,68029359,68029459,ENSEMBL,-
chr18,LINC01910,lncRNA,68047376,68051827,HAVANA,-
chr18,LARP7P3,processed_pseudogene,68079291,68079627,HAVANA,+
chr18,RPS2P6,processed_pseudogene,68097467,68098361,HAVANA,+
chr18,RP11-644A7.2,TEC,68156866,68158441,HAVANA,+
chr18,RP11-644A7.3,lncRNA,68165159,68221336,HAVANA,-
chr18,KNOWN,misc_RNA,68179963,68180241,ENSEMBL,+
chr18,GTSCR1,lncRNA,68297770,68317980,HAVANA,-
chr18,RP11-384E22.1,lncRNA,68667713,68678726,HAVANA,-
chr18,RP11-529J17.1,processed_pseudogene,68696006,68700292,HAVANA,+
chr18,RP11-47G4.3,lncRNA,68805065,68875602,HAVANA,+
chr18,RP11-47G4.2,lncRNA,68882854,68904394,HAVANA,-
chr18,RP11-47G4.1,processed_pseudogene,68892940,68893957,HAVANA,+
chr18,LINC01541,lncRNA,69187198,69246192,HAVANA,-
chr18,RP11-752P2.1,processed_pseudogene,69255773,69256120,HAVANA,+
chr18,RP11-752P2.2,processed_pseudogene,69332384,69332761,HAVANA,+
chr18,LINC01899,lncRNA,69399851,69455364,HAVANA,-
chr18,RP11-723G8.1,lncRNA,69504275,69538024,HAVANA,+
chr18,RP11-736G13.1,lncRNA,69557645,69611813,HAVANA,-
chr18,RP11-736G13.2,processed_pseudogene,69599729,69600032,HAVANA,+
chr18,CBLN2,protein_coding,70203915,70305756,HAVANA,-
chr18,HNRNPA1P11,processed_pseudogene,70285502,70286457,HAVANA,+
chr18,NETO1,protein_coding,70409549,70535381,HAVANA,-
chr18,RP11-713C5.1,lncRNA,70410991,70413196,HAVANA,-
chr18,RNA5SP460,rRNA_pseudogene,70419187,70419286,ENSEMBL,+
chr18,KNOWN,miRNA,70520556,70520617,ENSEMBL,-
chr18,NETO1-DT,lncRNA,70535623,70548634,HAVANA,+
chr18,LINC02864,lncRNA,70818476,70931715,HAVANA,-
chr18,LINC02582,lncRNA,70992176,71017114,HAVANA,+
chr18,RP11-126K15.1,lncRNA,71378564,71382725,HAVANA,-
chr18,KNOWN,misc_RNA,71412170,71412464,ENSEMBL,+
chr18,RP11-25L3.3,lncRNA,71581640,71701396,HAVANA,-
chr18,RP11-25L3.1,TEC,71589174,71589866,HAVANA,-
chr18,RP11-625N15.1,lncRNA,71615115,71625209,HAVANA,+
chr18,FBXO15,protein_coding,71740588,71815078,HAVANA,-
chr18,TIMM21,protein_coding,71815758,71827766,HAVANA,+
chr18,RP11-669I1.1,lncRNA,71878626,71907790,HAVANA,-
chr18,KNOWN,misc_RNA,71894741,71895036,ENSEMBL,+
chr18,CYB5A,protein_coding,71918081,71959208,HAVANA,-
chr18,RP11-669I1.2,lncRNA,71960452,71965897,HAVANA,+
chr18,C18orf63,protein_coding,71983074,72026424,HAVANA,+
chr18,FAUP1,processed_pseudogene,72057119,72057532,HAVANA,-
chr18,LINC01922,lncRNA,72076650,72080444,HAVANA,+
chr18,DIPK1C,protein_coding,72102010,72125179,HAVANA,-
chr18,RP11-231E4.6,lncRNA,72131645,72135942,HAVANA,-
chr18,CNDP2,protein_coding,72163051,72190689,HAVANA,+
chr18,RP11-231E4.5,lncRNA,72172001,72172483,HAVANA,+
chr18,CNDP1,protein_coding,72201735,72254448,HAVANA,+
chr18,RP11-231E4.3,lncRNA,72228616,72229335,HAVANA,-
chr18,ZNF407-AS1,lncRNA,72257553,72266121,HAVANA,-
chr18,ZNF407,protein_coding,72265106,72777627,HAVANA,+
chr18,RP11-405M12.3,lncRNA,72782153,72783047,HAVANA,-
chr18,RP11-405M12.4,lncRNA,72785499,72786161,HAVANA,+
chr18,RP11-405M12.2,lncRNA,72815543,72818216,HAVANA,-
chr18,RP11-405M12.5,lncRNA,72824093,72837521,HAVANA,-
chr18,ZADH2,protein_coding,72907068,72921094,HAVANA,-
chr18,TSHZ1,protein_coding,72922710,73001905,HAVANA,+
chr18,RP11-321M21.4,lncRNA,73099011,73099551,HAVANA,+
chr18,RP11-321M21.3,lncRNA,73118967,73138562,HAVANA,+
chr18,SMIM21,protein_coding,73121431,73139658,HAVANA,-
chr18,RP11-321M21.1,lncRNA,73144658,73148912,HAVANA,-
chr18,RP11-396D4.2,lncRNA,73167742,73180790,HAVANA,+
chr18,RP11-396D4.1,lncRNA,73184749,73186727,HAVANA,+
chr18,RP11-59J7.1,lncRNA,73218182,73220069,HAVANA,-
chr18,RP11-704C2.2,lncRNA,73354449,73367971,HAVANA,+
chr18,LINC01898,lncRNA,73407999,73424806,HAVANA,-
chr18,RP11-173L6.1,lncRNA,73556880,73580207,HAVANA,-
chr18,RP11-1O2.2,processed_pseudogene,73639791,73639959,HAVANA,+
chr18,RP11-357H3.1,lncRNA,73720073,73727816,HAVANA,-
chr18,RP11-1O2.1,lncRNA,73834923,73857214,HAVANA,+
chr18,RP11-94B19.6,lncRNA,73885259,73889693,HAVANA,-
chr18,LINC01893,lncRNA,73921377,73933673,HAVANA,+
chr18,RP11-94B19.5,lncRNA,73939945,73945342,HAVANA,-
chr18,RP11-94B19.2,lncRNA,73944882,73963999,HAVANA,+
chr18,RP11-94B19.7,lncRNA,73966247,73967169,HAVANA,-
chr18,RP11-94B19.3,lncRNA,73968846,73970292,HAVANA,+
chr18,RP11-94B19.4,lncRNA,73971121,73972069,HAVANA,+
chr18,ZNF516,protein_coding,74069637,74207198,HAVANA,-
chr18,RP11-504I13.3,lncRNA,74084672,74090230,HAVANA,+
chr18,RP11-504I13.2,TEC,74097598,74101362,HAVANA,-
chr18,ZNF516-AS1,lncRNA,74203585,74205874,HAVANA,+
chr18,ZNF516-DT,lncRNA,74207477,74210045,HAVANA,+
chr18,LINC00683,lncRNA,74240609,74382068,HAVANA,+
chr18,RP11-111H3.4,lncRNA,74327117,74329602,HAVANA,-
chr18,LINC01927,lncRNA,74334093,74350987,HAVANA,-
chr18,LINC01879,lncRNA,74398015,74405592,HAVANA,+
chr18,ARL2BPP1,processed_pseudogene,74415400,74416210,HAVANA,-
chr18,CCND3P2,processed_pseudogene,74463261,74463797,HAVANA,+
chr18,AC139085.2,processed_pseudogene,74471641,74471822,HAVANA,-
chr18,ZNF236-DT,lncRNA,74506688,74534251,HAVANA,-
chr18,KNOWN,snRNA,74512620,74512730,ENSEMBL,-
chr18,RP11-162A12.4,lncRNA,74517107,74517692,HAVANA,-
chr18,ZNF236,protein_coding,74534513,74684857,HAVANA,+
chr18,RPL26P35,processed_pseudogene,74546385,74546844,HAVANA,-
chr18,RP11-162A12.3,processed_pseudogene,74596891,74600680,HAVANA,-
chr18,RP11-862L9.3,lncRNA,74686646,74696118,HAVANA,+
chr18,MBP,protein_coding,74690783,74845639,HAVANA,-
chr18,RP11-862L9.2,TEC,74714805,74718802,HAVANA,-
chr18,RP11-862L9.4,lncRNA,74754820,74756695,HAVANA,+
chr18,RP11-4B16.3,lncRNA,74805042,74805402,HAVANA,+
chr18,RP11-4B16.1,TEC,74820240,74822493,HAVANA,-
chr18,RP11-4B16.4,lncRNA,74824558,74827682,HAVANA,+
chr18,RP11-751H17.1,lncRNA,74892062,74947386,HAVANA,+
chr18,GALR1,protein_coding,74961804,74989856,HAVANA,+
chr18,RP11-176N18.2,lncRNA,75133575,75273000,HAVANA,+
chr18,NOVEL,snoRNA,75143519,75143645,ENSEMBL,-
chr18,BDP1P,processed_pseudogene,75147209,75149198,HAVANA,-
chr18,RP11-63N3.1,lncRNA,75334508,75336471,HAVANA,+
chr18,RP11-63N3.2,processed_pseudogene,75344884,75345316,HAVANA,-
chr18,RP11-63N3.3,lncRNA,75358970,75362929,HAVANA,-
chr18,RNA5SP461,rRNA_pseudogene,75575420,75575523,ENSEMBL,-
chr18,LINC01029,lncRNA,75682593,75705687,HAVANA,-
chr18,RP11-671C19.2,lncRNA,75694976,75698566,HAVANA,-
chr18,KNOWN,snRNA,75796739,75796845,ENSEMBL,+
chr18,RP11-100K18.1,lncRNA,75897223,75900887,HAVANA,+
chr18,RP11-451L19.1,lncRNA,76240549,76244867,HAVANA,+
chr18,RP11-123I22.1,lncRNA,76265165,76266410,HAVANA,+
chr18,NOVEL,misc_RNA,76304096,76304188,ENSEMBL,-
chr18,RP11-715C4.1,lncRNA,76555612,76556672,HAVANA,-
chr18,CTD-2382H12.2,lncRNA,76668629,76678993,HAVANA,-
chr18,CTD-2382H12.1,lncRNA,76685064,76687441,HAVANA,-
chr18,CTD-2382H12.3,lncRNA,76686053,76688494,HAVANA,+
chr18,LINC01896,lncRNA,76736555,76739074,HAVANA,-
chr18,SALL3,protein_coding,76739818,76762677,HAVANA,+
chr18,ATP9B,protein_coding,76829285,77138287,HAVANA,+
chr18,RP11-849I19.2,TEC,76845134,76846435,HAVANA,+
chr18,CTD-2286N8.2,lncRNA,76877207,76877920,HAVANA,+
chr18,CTD-2286N8.1,TEC,76904752,76906918,HAVANA,+
chr18,CTD-2286N8.3,lncRNA,76945801,76951559,HAVANA,-
chr18,RP11-1136J12.1,lncRNA,77013577,77014856,HAVANA,-
chr18,RP11-800A18.4,lncRNA,77100258,77103972,HAVANA,-
chr18,RP11-800A18.3,TEC,77112458,77114567,HAVANA,+
chr18,NFATC1,protein_coding,77155856,77289325,HAVANA,+
chr18,RP11-196B3.1,TEC,77180836,77182780,HAVANA,+
chr18,RP11-196B3.5,lncRNA,77220378,77225843,HAVANA,-
chr18,RP11-196B3.3,lncRNA,77230120,77230940,HAVANA,-
chr18,RP11-196B3.2,TEC,77256058,77258348,HAVANA,+
chr18,RP11-196B3.4,TEC,77275798,77276057,HAVANA,-
chr18,RP11-196B3.6,lncRNA,77299574,77300840,HAVANA,+
chr18,RP11-567M16.1,lncRNA,77336460,77349010,HAVANA,+
chr18,RP11-567M16.2,lncRNA,77370747,77372303,HAVANA,+
chr18,RP11-567M16.3,lncRNA,77398928,77439745,HAVANA,-
chr18,RP11-567M16.6,lncRNA,77437287,77439358,HAVANA,-
chr18,CTDP1,protein_coding,77439803,77514503,HAVANA,+
chr18,RP11-567M16.5,lncRNA,77462721,77463651,HAVANA,-
chr18,RP11-154H12.2,lncRNA,77547121,77551432,HAVANA,+
chr18,RP11-154H12.3,lncRNA,77552726,77576529,HAVANA,+
chr18,KCNG2,protein_coding,77623668,77660184,HAVANA,+
chr18,RP11-248M19.1,lncRNA,77660555,77660903,HAVANA,-
chr18,SLC66A2,protein_coding,77662420,77711657,HAVANA,-
chr18,RP11-248M19.2,lncRNA,77719579,77723178,HAVANA,-
chr18,HSBP1L1,protein_coding,77724582,77730822,HAVANA,+
chr18,TXNL4A,protein_coding,77730813,77793949,HAVANA,-
chr18,RP11-795F19.5,protein_coding,77794346,77854968,HAVANA,+
chr18,RBFA,protein_coding,77794389,77810651,HAVANA,+
chr18,RBFADN,lncRNA,77806900,77853362,HAVANA,+
chr18,SLC25A6P4,processed_pseudogene,77835609,77836161,HAVANA,+
chr18,ADNP2,protein_coding,77867146,77905406,HAVANA,+
chr18,PARD6G-AS1,lncRNA,77905807,77937722,HAVANA,+
chr18,PARD6G,protein_coding,77915115,78005397,HAVANA,-
chr18,AC139100.4,lncRNA,77919635,77920296,HAVANA,+
chr18,AC139100.3,lncRNA,77941563,77960875,HAVANA,+
chr19,WASH5P,transcribed_processed_pseudogene,60951,71626,HAVANA,-
chr19,AC008993.2,TEC,68403,69178,HAVANA,+
chr19,LLNLR-222A1.1,TEC,69167,69972,HAVANA,+
chr19,AC008993.3,lncRNA,71778,72718,HAVANA,+
chr19,FAM138F,lncRNA,76163,77686,HAVANA,-
chr19,OR4G3P,unprocessed_pseudogene,94062,94974,HAVANA,+
chr19,OR4G1P,transcribed_unprocessed_pseudogene,99175,106077,HAVANA,+
chr19,OR4F17,protein_coding,107104,117102,HAVANA,+
chr19,WBP1LP11,processed_pseudogene,145485,145812,HAVANA,+
chr19,OR4F8P,unprocessed_pseudogene,156279,157215,HAVANA,-
chr19,AC092192.1,lncRNA,176896,177913,HAVANA,+
chr19,SEPTIN14P19,transcribed_unprocessed_pseudogene,186373,195696,HAVANA,-
chr19,CICP19,processed_pseudogene,193239,195595,HAVANA,+
chr19,LLNLF-173C4.2,processed_pseudogene,197310,198066,HAVANA,-
chr19,LLNLF-173C4.1,transcribed_processed_pseudogene,197961,200775,HAVANA,+
chr19,LINC01002,lncRNA,198264,246544,HAVANA,-
chr19,LLNLF-176F2.1,transcribed_processed_pseudogene,200499,201174,HAVANA,-
chr19,KNOWN,snRNA,223158,223261,ENSEMBL,-
chr19,KNOWN,pseudogene,239145,239247,HAVANA,-
chr19,CTD-3113P16.11,lncRNA,248551,251571,HAVANA,-
chr19,PLPP2,protein_coding,281040,291403,HAVANA,-
chr19,CTD-3113P16.5,lncRNA,305573,306467,HAVANA,+
chr19,MIER2,protein_coding,305573,344815,HAVANA,-
chr19,THEG,protein_coding,361747,376026,HAVANA,-
chr19,LLfos-22E10.1,lncRNA,382725,387533,HAVANA,+
chr19,AC010641.1,lncRNA,397589,399173,HAVANA,+
chr19,C2CD4C,protein_coding,405445,409147,HAVANA,-
chr19,SHC2,protein_coding,416589,461033,HAVANA,-
chr19,RNA5SP462,rRNA_pseudogene,453134,453245,ENSEMBL,+
chr19,ODF3L2,protein_coding,463346,474983,HAVANA,-
chr19,MADCAM1,protein_coding,489176,505343,HAVANA,+
chr19,MADCAM1-AS1,lncRNA,490046,507833,HAVANA,-
chr19,TPGS1,protein_coding,507497,519654,HAVANA,+
chr19,CDC34,protein_coding,531760,542092,HAVANA,+
chr19,GZMM,protein_coding,544034,549924,HAVANA,+
chr19,BSG-AS1,lncRNA,567210,572228,HAVANA,-
chr19,BSG,protein_coding,571277,583494,HAVANA,+
chr19,HCN2,protein_coding,589881,617159,HAVANA,+
chr19,AC005559.3,processed_pseudogene,590430,591300,HAVANA,-
chr19,POLRMT,protein_coding,617221,633537,HAVANA,-
chr19,AC004449.6,lncRNA,637105,637537,HAVANA,-
chr19,FGF22,protein_coding,639879,644371,HAVANA,+
chr19,RNF126,protein_coding,647526,663233,HAVANA,-
chr19,AC004156.3,lncRNA,663482,669500,HAVANA,+
chr19,FSTL3,protein_coding,676392,683392,HAVANA,+
chr19,PRSS57,protein_coding,685546,695498,HAVANA,-
chr19,RPS2P52,processed_pseudogene,690353,691172,HAVANA,+
chr19,PALM,protein_coding,708935,748329,HAVANA,+
chr19,MISP,protein_coding,751112,764318,HAVANA,+
chr19,AC006273.4,lncRNA,781002,781862,HAVANA,-
chr19,LINC01836,lncRNA,782755,786092,HAVANA,+
chr19,PTBP1,protein_coding,797075,812327,HAVANA,+
chr19,KNOWN,miRNA,804940,805001,ENSEMBL,+
chr19,PLPPR3,protein_coding,812488,821955,HAVANA,-
chr19,KNOWN,miRNA,813584,813653,ENSEMBL,+
chr19,AZU1,protein_coding,825097,832018,HAVANA,+
chr19,PRTN3,protein_coding,840999,848175,HAVANA,+
chr19,ELANE,protein_coding,851014,856247,HAVANA,+
chr19,CFD,protein_coding,859664,863641,HAVANA,+
chr19,MED16,protein_coding,867630,893218,HAVANA,-
chr19,KNOWN,snRNA,893484,893590,ENSEMBL,+
chr19,R3HDM4,protein_coding,896503,913245,HAVANA,-
chr19,KISS1R,protein_coding,917287,921005,HAVANA,+
chr19,KNOWN,protein_coding,925781,975939,HAVANA,+
chr19,AC005391.2,lncRNA,928259,928817,HAVANA,-
chr19,LLNLR-260G6.1,lncRNA,956485,958149,HAVANA,+
chr19,WDR18,protein_coding,984332,998437,HAVANA,+
chr19,LLNLR-284B4.2,lncRNA,999795,1002756,HAVANA,-
chr19,GRIN3B,protein_coding,1000418,1009731,HAVANA,+
chr19,TMEM259,protein_coding,1009647,1021178,HAVANA,-
chr19,LLNLR-284B4.1,lncRNA,1010220,1010906,HAVANA,+
